colony,date,distance,from,from_ID,from_ID_date,from_nest_size,from_x,from_y,network_ID,strength,to,to_ID,to_ID_date,to_nest_size,to_x,to_y,trail_ID,trail_type,tree_type,year,treatment,dataset
3,22/08/2016,1.6,N5,3_N5,3_N5_2016-08-22,101.511,0,0,3_2016-08-22,1,T3,3_T3,3_T3_2016-08-22,1,0.277837402,-1.575692349,3_2016-08-22_N5_T3,foraging,regular,2016,control,Estimation
3,28/08/2013,0.779698867,N11,3_N11,3_N11_2013-08-28,34.756,0.907218694,-1.115464674,3_2013-08-28,0.1,T3,3_T3,3_T3_2013-08-28,1,0.277837402,-1.575692349,3_2013-08-28_N11_T3,foraging,regular,2013,control,Estimation
3,28/08/2013,1.6,N5,3_N5,3_N5_2013-08-28,69.855,0,0,3_2013-08-28,1,T3,3_T3,3_T3_2013-08-28,1,0.277837402,-1.575692349,3_2013-08-28_N5_T3,foraging,regular,2013,control,Estimation
3,25/08/2014,1.208075358,N19,3_N19,3_N19_2014-08-25,0.156,9.07E-08,-0.4,3_2014-08-25,0.1,T3,3_T3,3_T3_2014-08-25,1,0.277837402,-1.575692349,3_2014-08-25_N19_T3,foraging,regular,2014,control,Estimation
3,25/08/2014,1.6,N5,3_N5,3_N5_2014-08-25,24.89,0,0,3_2014-08-25,0.1,T3,3_T3,3_T3_2014-08-25,1,0.277837402,-1.575692349,3_2014-08-25_N5_T3,foraging,regular,2014,control,Estimation
3,22/08/2017,1.6,N5,3_N5,3_N5_2017-08-22,125.034,0,0,3_2017-08-22,1,T3,3_T3,3_T3_2017-08-22,1,0.277837402,-1.575692349,3_2017-08-22_N5_T3,foraging,regular,2017,control,Empirical control
3,22/08/2017,0.779698867,N11,3_N11,3_N11_2017-08-22,62.317,0.907218694,-1.115464674,3_2017-08-22,0.5,T3,3_T3,3_T3_2017-08-22,1,0.277837402,-1.575692349,3_2017-08-22_N11_T3,foraging,regular,2017,control,Empirical control
3,12/06/2018,1.6,N5,3_N5,3_N5_2018-06-12,40.19031357,0,0,3_2018-06-12,1,T3,3_T3,3_T3_2018-06-12,1,0.277837402,-1.575692349,3_2018-06-12_N5_T3,foraging,regular,2018,control,Empirical control
3,12/06/2018,0.779698867,N11,3_N11,3_N11_2018-06-12,46.2246254,0.907218694,-1.115464674,3_2018-06-12,0.333,T3,3_T3,3_T3_2018-06-12,1,0.277837402,-1.575692349,3_2018-06-12_N11_T3,foraging,regular,2018,control,Empirical control
3,27/06/2019,2.370004124,N7,3_N7,3_N7_2019-06-27,252.2996958,0.642787706,0.766044362,3_2019-06-27,1,T3,3_T3,3_T3_2019-06-27,1,0.277837402,-1.575692349,3_2019-06-27_N7_T3,foraging,regular,2019,control,Empirical control
3,27/06/2019,0.779698867,N11,3_N11,3_N11_2019-06-27,198.1747738,0.907218694,-1.115464674,3_2019-06-27,1,T3,3_T3,3_T3_2019-06-27,1,0.277837402,-1.575692349,3_2019-06-27_N11_T3,foraging,regular,2019,control,Empirical control
3,26/07/2012,1.520416943,N15,3_N15,3_N15_2012-07-26,57.596,6.021469496,9.373731752,3_2012-07-26,1,T4,3_T4,3_T4_2012-07-26,1,4.569013422,8.924244229,3_2012-07-26_N15_T4,foraging,regular,2012,control,Estimation
3,26/07/2012,8.75,N8,3_N8,3_N8_2012-07-26,44.791,1.291204339,0.811386064,3_2012-07-26,0.333,T4,3_T4,3_T4_2012-07-26,1,4.569013422,8.924244229,3_2012-07-26_N8_T4,foraging,regular,2012,control,Estimation
3,25/08/2015,1.520416943,N15,3_N15,3_N15_2015-08-25,238.42,6.021469496,9.373731752,3_2015-08-25,1,T4,3_T4,3_T4_2015-08-25,1,4.569013422,8.924244229,3_2015-08-25_N15_T4,foraging,regular,2015,control,Estimation
3,22/08/2016,1.520416943,N15,3_N15,3_N15_2016-08-22,337.442,6.021469496,9.373731752,3_2016-08-22,0.5,T4,3_T4,3_T4_2016-08-22,1,4.569013422,8.924244229,3_2016-08-22_N15_T4,foraging,regular,2016,control,Estimation
3,28/08/2013,1.520416943,N15,3_N15,3_N15_2013-08-28,90.551,6.021469496,9.373731752,3_2013-08-28,0.333,T4,3_T4,3_T4_2013-08-28,1,4.569013422,8.924244229,3_2013-08-28_N15_T4,foraging,regular,2013,control,Estimation
3,28/08/2013,9.053809885,N7,3_N7,3_N7_2013-08-28,56.595,0.642787706,0.766044362,3_2013-08-28,0.1,T4,3_T4,3_T4_2013-08-28,1,4.569013422,8.924244229,3_2013-08-28_N7_T4,foraging,regular,2013,control,Estimation
3,25/08/2014,1.520416943,N15,3_N15,3_N15_2014-08-25,134.005,6.021469496,9.373731752,3_2014-08-25,1,T4,3_T4,3_T4_2014-08-25,1,4.569013422,8.924244229,3_2014-08-25_N15_T4,foraging,regular,2014,control,Estimation
3,25/08/2014,6.751643844,N22,3_N22,3_N22_2014-08-25,5.869,5.017647746,2.187522338,3_2014-08-25,0.083,T4,3_T4,3_T4_2014-08-25,1,4.569013422,8.924244229,3_2014-08-25_N22_T4,foraging,regular,2014,control,Estimation
3,25/08/2014,9.053809885,N7,3_N7,3_N7_2014-08-25,28.49,0.642787706,0.766044362,3_2014-08-25,0.25,T4,3_T4,3_T4_2014-08-25,1,4.569013422,8.924244229,3_2014-08-25_N7_T4,foraging,regular,2014,control,Estimation
3,22/08/2017,1.520416943,N15,3_N15,3_N15_2017-08-22,136.574,6.021469496,9.373731752,3_2017-08-22,0.2,T4,3_T4,3_T4_2017-08-22,1,4.569013422,8.924244229,3_2017-08-22_N15_T4,foraging,regular,2017,control,Empirical control
3,12/06/2018,1.520416943,N15,3_N15,3_N15_2018-06-12,129.7184634,6.021469496,9.373731752,3_2018-06-12,0.333,T4,3_T4,3_T4_2018-06-12,1,4.569013422,8.924244229,3_2018-06-12_N15_T4,foraging,regular,2018,control,Empirical control
3,27/06/2019,9.053809885,N7,3_N7,3_N7_2019-06-27,252.2996958,0.642787706,0.766044362,3_2019-06-27,0.02,T4,3_T4,3_T4_2019-06-27,1,4.569013422,8.924244229,3_2019-06-27_N7_T4,foraging,regular,2019,control,Empirical control
3,27/06/2019,1.520416943,N15,3_N15,3_N15_2019-06-27,414.7324674,6.021469496,9.373731752,3_2019-06-27,0.5,T4,3_T4,3_T4_2019-06-27,1,4.569013422,8.924244229,3_2019-06-27_N15_T4,foraging,regular,2019,control,Empirical control
3,26/07/2012,3.600000002,N15,3_N15,3_N15_2012-07-26,57.596,6.021469496,9.373731752,3_2012-07-26,1,T5,3_T5,3_T5_2012-07-26,1,5.27298512,12.89506263,3_2012-07-26_N15_T5,foraging,regular,2012,control,Estimation
3,26/07/2012,6.347454625,N16,3_N16,3_N16_2012-07-26,68.502,11.54994716,11.9517028,3_2012-07-26,0.5,T5,3_T5,3_T5_2012-07-26,1,5.27298512,12.89506263,3_2012-07-26_N16_T5,foraging,regular,2012,control,Estimation
3,25/08/2015,3.600000002,N15,3_N15,3_N15_2015-08-25,238.42,6.021469496,9.373731752,3_2015-08-25,1,T5,3_T5,3_T5_2015-08-25,1,5.27298512,12.89506263,3_2015-08-25_N15_T5,foraging,regular,2015,control,Estimation
3,22/08/2016,3.600000002,N15,3_N15,3_N15_2016-08-22,337.442,6.021469496,9.373731752,3_2016-08-22,1,T5,3_T5,3_T5_2016-08-22,1,5.27298512,12.89506263,3_2016-08-22_N15_T5,foraging,regular,2016,control,Estimation
3,22/08/2016,6.347454625,N16,3_N16,3_N16_2016-08-22,92.975,11.54994716,11.9517028,3_2016-08-22,1,T5,3_T5,3_T5_2016-08-22,1,5.27298512,12.89506263,3_2016-08-22_N16_T5,foraging,regular,2016,control,Estimation
3,28/08/2013,3.600000002,N15,3_N15,3_N15_2013-08-28,90.551,6.021469496,9.373731752,3_2013-08-28,0.25,T5,3_T5,3_T5_2013-08-28,1,5.27298512,12.89506263,3_2013-08-28_N15_T5,foraging,regular,2013,control,Estimation
3,25/08/2014,3.600000002,N15,3_N15,3_N15_2014-08-25,134.005,6.021469496,9.373731752,3_2014-08-25,0.333,T5,3_T5,3_T5_2014-08-25,1,5.27298512,12.89506263,3_2014-08-25_N15_T5,foraging,regular,2014,control,Estimation
3,25/08/2014,1.367211617,N23,3_N23,3_N23_2014-08-25,6.199,4.838399801,11.59875896,3_2014-08-25,0.5,T5,3_T5,3_T5_2014-08-25,1,5.27298512,12.89506263,3_2014-08-25_N23_T5,foraging,regular,2014,control,Estimation
3,25/08/2014,2.357886067,N24,3_N24,3_N24_2014-08-25,0.338,3.233921827,11.71106618,3_2014-08-25,0.5,T5,3_T5,3_T5_2014-08-25,1,5.27298512,12.89506263,3_2014-08-25_N24_T5,foraging,regular,2014,control,Estimation
3,22/08/2017,3.600000002,N15,3_N15,3_N15_2017-08-22,136.574,6.021469496,9.373731752,3_2017-08-22,0.25,T5,3_T5,3_T5_2017-08-22,1,5.27298512,12.89506263,3_2017-08-22_N15_T5,foraging,regular,2017,control,Empirical control
3,12/06/2018,3.600000002,N15,3_N15,3_N15_2018-06-12,129.7184634,6.021469496,9.373731752,3_2018-06-12,0.5,T5,3_T5,3_T5_2018-06-12,1,5.27298512,12.89506263,3_2018-06-12_N15_T5,foraging,regular,2018,control,Empirical control
3,27/06/2019,3.600000002,N15,3_N15,3_N15_2019-06-27,414.7324674,6.021469496,9.373731752,3_2019-06-27,1,T5,3_T5,3_T5_2019-06-27,1,5.27298512,12.89506263,3_2019-06-27_N15_T5,foraging,regular,2019,control,Empirical control
3,26/07/2012,2.6,N16,3_N16,3_N16_2012-07-26,68.502,11.54994716,11.9517028,3_2012-07-26,1,T6,3_T6,3_T6_2012-07-26,1,11.64068643,14.55011893,3_2012-07-26_N16_T6,foraging,regular,2012,control,Estimation
3,25/08/2015,2.6,N16,3_N16,3_N16_2015-08-25,132.152,11.54994716,11.9517028,3_2015-08-25,0.333,T6,3_T6,3_T6_2015-08-25,1,11.64068643,14.55011893,3_2015-08-25_N16_T6,foraging,regular,2015,control,Estimation
3,25/08/2015,1.31637519,N25,3_N25,3_N25_2015-08-25,1.56,12.0390362,13.29546316,3_2015-08-25,0.25,T6,3_T6,3_T6_2015-08-25,1,11.64068643,14.55011893,3_2015-08-25_N25_T6,foraging,regular,2015,control,Estimation
3,22/08/2016,2.6,N16,3_N16,3_N16_2016-08-22,92.975,11.54994716,11.9517028,3_2016-08-22,1,T6,3_T6,3_T6_2016-08-22,1,11.64068643,14.55011893,3_2016-08-22_N16_T6,foraging,regular,2016,control,Estimation
3,22/08/2016,1.31637519,N25,3_N25,3_N25_2016-08-22,6.982,12.0390362,13.29546316,3_2016-08-22,0.05,T6,3_T6,3_T6_2016-08-22,1,11.64068643,14.55011893,3_2016-08-22_N25_T6,foraging,regular,2016,control,Estimation
3,28/08/2013,2.6,N16,3_N16,3_N16_2013-08-28,118.171,11.54994716,11.9517028,3_2013-08-28,0.5,T6,3_T6,3_T6_2013-08-28,1,11.64068643,14.55011893,3_2013-08-28_N16_T6,foraging,regular,2013,control,Estimation
3,25/08/2014,2.6,N16,3_N16,3_N16_2014-08-25,166.815,11.54994716,11.9517028,3_2014-08-25,0.5,T6,3_T6,3_T6_2014-08-25,1,11.64068643,14.55011893,3_2014-08-25_N16_T6,foraging,regular,2014,control,Estimation
3,25/08/2014,3.914290148,N18,3_N18,3_N18_2014-08-25,65.064,14.79754188,12.23583048,3_2014-08-25,0.2,T6,3_T6,3_T6_2014-08-25,1,11.64068643,14.55011893,3_2014-08-25_N18_T6,foraging,regular,2014,control,Estimation
3,25/08/2014,1.31637519,N25,3_N25,3_N25_2014-08-25,1.474,12.0390362,13.29546316,3_2014-08-25,0.5,T6,3_T6,3_T6_2014-08-25,1,11.64068643,14.55011893,3_2014-08-25_N25_T6,foraging,regular,2014,control,Estimation
3,22/08/2017,2.6,N16,3_N16,3_N16_2017-08-22,52.257,11.54994716,11.9517028,3_2017-08-22,0.1,T6,3_T6,3_T6_2017-08-22,1,11.64068643,14.55011893,3_2017-08-22_N16_T6,foraging,regular,2017,control,Empirical control
3,22/08/2017,1.31637519,N25,3_N25,3_N25_2017-08-22,2.318,12.0390362,13.29546316,3_2017-08-22,0.05,T6,3_T6,3_T6_2017-08-22,1,11.64068643,14.55011893,3_2017-08-22_N25_T6,foraging,regular,2017,control,Empirical control
3,12/06/2018,2.6,N16,3_N16,3_N16_2018-06-12,61.12732742,11.54994716,11.9517028,3_2018-06-12,0.5,T6,3_T6,3_T6_2018-06-12,1,11.64068643,14.55011893,3_2018-06-12_N16_T6,foraging,regular,2018,control,Empirical control
3,12/06/2018,1.31637519,N25,3_N25,3_N25_2018-06-12,1.688654608,12.0390362,13.29546316,3_2018-06-12,0.1,T6,3_T6,3_T6_2018-06-12,1,11.64068643,14.55011893,3_2018-06-12_N25_T6,foraging,regular,2018,control,Empirical control
3,27/06/2019,2.6,N16,3_N16,3_N16_2019-06-27,95.43078639,11.54994716,11.9517028,3_2019-06-27,1,T6,3_T6,3_T6_2019-06-27,1,11.64068643,14.55011893,3_2019-06-27_N16_T6,foraging,regular,2019,control,Empirical control
3,25/08/2014,10.49999964,N18,3_N18,3_N18_2014-08-25,65.064,14.79754188,12.23583048,3_2014-08-25,0.333,T7,3_T7,3_T7_2014-08-25,1,21.40540705,20.39586175,3_2014-08-25_N18_T7,foraging,regular,2014,control,Estimation
3,25/08/2015,14.02390681,N16,3_N16,3_N16_2015-08-25,132.152,11.54994716,11.9517028,3_2015-08-25,0.05,T8,3_T8,3_T8_2015-08-25,1,25.54832359,11.10587795,3_2015-08-25_N16_T8,foraging,regular,2015,control,Estimation
3,25/08/2014,10.81,N18,3_N18,3_N18_2014-08-25,65.064,14.79754188,12.23583048,3_2014-08-25,0.25,T8,3_T8,3_T8_2014-08-25,1,25.54832359,11.10587795,3_2014-08-25_N18_T8,foraging,regular,2014,control,Estimation
3,25/08/2015,23,N2,3_N2,3_N2_2015-08-25,66.331,-4.547928759,-0.118660335,3_2015-08-25,0.056,T9,3_T9,3_T9_2015-08-25,1,-26.16085587,-7.985132346,3_2015-08-25_N2_T9,foraging,regular,2015,control,Estimation
3,22/08/2017,27.21017664,N6,3_N6,3_N6_2017-08-22,76.065,-0.279596698,0.41451862,3_2017-08-22,0.1,T9,3_T9,3_T9_2017-08-22,1,-26.16085587,-7.985132346,3_2017-08-22_N6_T9,foraging,regular,2017,control,Empirical control
3,22/08/2017,27.35238049,N5,3_N5,3_N5_2017-08-22,125.034,0,0,3_2017-08-22,0.05,T9,3_T9,3_T9_2017-08-22,1,-26.16085587,-7.985132346,3_2017-08-22_N5_T9,foraging,regular,2017,control,Empirical control
3,27/06/2019,23,N2,3_N2,3_N2_2019-06-27,36.79158612,-4.547928759,-0.118660335,3_2019-06-27,1,T9,3_T9,3_T9_2019-06-27,1,-26.16085587,-7.985132346,3_2019-06-27_N2_T9,foraging,regular,2019,control,Empirical control
12,26/07/2012,3.129999999,N1,12_N1,12_N1_2012-07-26,82.098,13.09027753,3.436379552,12_2012-07-26,0.1,T1,12_T1,12_T1_2012-07-26,1,14.05750126,6.413186272,12_2012-07-26_N1_T1,foraging,regular,2012,exclusion,Estimation
12,25/08/2015,13.39219584,N3,12_N3,12_N3_2015-08-25,99.994,1.792672664,1.034999864,12_2015-08-25,0.333,T1,12_T1,12_T1_2015-08-25,1,14.05750126,6.413186272,12_2015-08-25_N3_T1,foraging,regular,2015,exclusion,Estimation
12,28/08/2013,13.39219584,N3,12_N3,12_N3_2013-08-28,292.205,1.792672664,1.034999864,12_2013-08-28,0.2,T1,12_T1,12_T1_2013-08-28,1,14.05750126,6.413186272,12_2013-08-28_N3_T1,foraging,regular,2013,exclusion,Estimation
12,25/08/2014,13.39219584,N3,12_N3,12_N3_2014-08-25,51.088,1.792672664,1.034999864,12_2014-08-25,0.333,T1,12_T1,12_T1_2014-08-25,1,14.05750126,6.413186272,12_2014-08-25_N3_T1,foraging,regular,2014,exclusion,Estimation
12,22/08/2017,13.39219584,N3,12_N3,12_N3_2017-08-22,101.472,1.792672664,1.034999864,12_2017-08-22,0.2,T1,12_T1,12_T1_2017-08-22,1,14.05750126,6.413186272,12_2017-08-22_N3_T1,foraging,regular,2017,exclusion,Empirical exclusion
12,22/08/2017,0.500000003,N25,12_N25,12_N25_2017-08-22,3.753,13.56365712,6.334968827,12_2017-08-22,0.033,T1,12_T1,12_T1_2017-08-22,1,14.05750126,6.413186272,12_2017-08-22_N25_T1,foraging,regular,2017,exclusion,Empirical exclusion
12,12/06/2018,1.4,N24,12_N24,12_N24_2018-06-12,29.99341991,14.10636087,5.014039125,12_2018-06-12,0.02,T1,12_T1,12_T1_2018-06-12,1,14.05750126,6.413186272,12_2018-06-12_N24_T1,foraging,regular,2018,exclusion,Empirical exclusion
12,12/06/2018,13.39219584,N3,12_N3,12_N3_2018-06-12,9.118831338,1.792672664,1.034999864,12_2018-06-12,0.2,T1,12_T1,12_T1_2018-06-12,1,14.05750126,6.413186272,12_2018-06-12_N3_T1,foraging,regular,2018,exclusion,Empirical exclusion
12,27/06/2019,13.39219584,N3,12_N3,12_N3_2019-06-27,42.37030848,1.792672664,1.034999864,12_2019-06-27,0.1,T1,12_T1,12_T1_2019-06-27,1,14.05750126,6.413186272,12_2019-06-27_N3_T1,foraging,regular,2019,exclusion,Empirical exclusion
12,25/08/2015,15.39999999,N19,12_N19,12_N19_2015-08-25,14.608,-14.4768338,3.341494072,12_2015-08-25,0.167,T10,12_T10,12_T10_2015-08-25,1,-25.55467276,14.03922672,12_2015-08-25_N19_T10,foraging,regular,2015,exclusion,Estimation
12,22/08/2017,2.142935366,N23,12_N23,12_N23_2017-08-22,0.561,-23.81000805,12.79491284,12_2017-08-22,0.003,T10,12_T10,12_T10_2017-08-22,1,-25.55467276,14.03922672,12_2017-08-22_N23_T10,foraging,regular,2017,exclusion,Empirical exclusion
12,25/08/2015,11.46969142,N19,12_N19,12_N19_2015-08-25,14.608,-14.4768338,3.341494072,12_2015-08-25,0.5,T11,12_T11,12_T11_2015-08-25,1,-22.81601568,11.21625546,12_2015-08-25_N19_T11,foraging,regular,2015,exclusion,Estimation
12,25/08/2015,6.609573463,N20,12_N20,12_N20_2015-08-25,5.04,-26.67217539,5.848155829,12_2015-08-25,0.5,T11,12_T11,12_T11_2015-08-25,1,-22.81601568,11.21625546,12_2015-08-25_N20_T11,foraging,regular,2015,exclusion,Estimation
12,22/08/2017,0.779595328,N21,12_N21,12_N21_2017-08-22,1.626,-22.17377386,10.77433429,12_2017-08-22,0.05,T11,12_T11,12_T11_2017-08-22,1,-22.81601568,11.21625546,12_2017-08-22_N21_T11,foraging,regular,2017,exclusion,Empirical exclusion
12,12/06/2018,0.779595328,N21,12_N21,12_N21_2018-06-12,1.377080876,-22.17377386,10.77433429,12_2018-06-12,0.05,T11,12_T11,12_T11_2018-06-12,1,-22.81601568,11.21625546,12_2018-06-12_N21_T11,foraging,regular,2018,exclusion,Empirical exclusion
12,13/08/2020,20.71543089,N14,12_N14,12_N14_2020-08-13,563.2962618,-4.48001839,1.576738864,12_2020-08-13,0.167,T11,12_T11,12_T11_2020-08-13,1,-22.81601568,11.21625546,12_2020-08-13_N14_T11,foraging,regular,2020,exclusion,Empirical exclusion
12,26/07/2012,8.4,N2,12_N2,12_N2_2012-07-26,87.361,2.022497805,1.956780969,12_2012-07-26,0.063,T2,12_T2,12_T2_2012-07-26,1,6.719719177,8.920695916,12_2012-07-26_N2_T2,foraging,regular,2012,exclusion,Estimation
12,25/08/2015,9.298386396,N3,12_N3,12_N3_2015-08-25,99.994,1.792672664,1.034999864,12_2015-08-25,0.05,T2,12_T2,12_T2_2015-08-25,1,6.719719177,8.920695916,12_2015-08-25_N3_T2,foraging,regular,2015,exclusion,Estimation
12,22/08/2016,9.298386396,N3,12_N3,12_N3_2016-08-22,196.482,1.792672664,1.034999864,12_2016-08-22,1,T2,12_T2,12_T2_2016-08-22,1,6.719719177,8.920695916,12_2016-08-22_N3_T2,foraging,regular,2016,exclusion,Estimation
12,28/08/2013,9.298386396,N3,12_N3,12_N3_2013-08-28,292.205,1.792672664,1.034999864,12_2013-08-28,0.167,T2,12_T2,12_T2_2013-08-28,1,6.719719177,8.920695916,12_2013-08-28_N3_T2,foraging,regular,2013,exclusion,Estimation
12,25/08/2014,9.298386396,N3,12_N3,12_N3_2014-08-25,51.088,1.792672664,1.034999864,12_2014-08-25,0.5,T2,12_T2,12_T2_2014-08-25,1,6.719719177,8.920695916,12_2014-08-25_N3_T2,foraging,regular,2014,exclusion,Estimation
12,22/08/2017,9.298386396,N3,12_N3,12_N3_2017-08-22,101.472,1.792672664,1.034999864,12_2017-08-22,0.2,T2,12_T2,12_T2_2017-08-22,1,6.719719177,8.920695916,12_2017-08-22_N3_T2,foraging,regular,2017,exclusion,Empirical exclusion
12,12/06/2018,9.298386396,N3,12_N3,12_N3_2018-06-12,9.118831338,1.792672664,1.034999864,12_2018-06-12,0.05,T2,12_T2,12_T2_2018-06-12,1,6.719719177,8.920695916,12_2018-06-12_N3_T2,foraging,regular,2018,exclusion,Empirical exclusion
12,27/06/2019,9.298386396,N3,12_N3,12_N3_2019-06-27,42.37030848,1.792672664,1.034999864,12_2019-06-27,0.5,T2,12_T2,12_T2_2019-06-27,1,6.719719177,8.920695916,12_2019-06-27_N3_T2,foraging,regular,2019,exclusion,Empirical exclusion
12,13/08/2020,13.39282744,N14,12_N14,12_N14_2020-08-13,563.2962618,-4.48001839,1.576738864,12_2020-08-13,0.003,T2,12_T2,12_T2_2020-08-13,1,6.719719177,8.920695916,12_2020-08-13_N14_T2,foraging,regular,2020,exclusion,Empirical exclusion
12,26/07/2012,1.233955694,N3,12_N3,12_N3_2012-07-26,110.959,1.792672664,1.034999864,12_2012-07-26,0.5,T3,12_T3,12_T3_2012-07-26,1,0.669809191,0.52331219,12_2012-07-26_N3_T3,foraging,focal,2012,exclusion,Estimation
12,26/07/2012,0.85,N4,12_N4,12_N4_2012-07-26,145.158,0,0,12_2012-07-26,0.5,T3,12_T3,12_T3_2012-07-26,1,0.669809191,0.52331219,12_2012-07-26_N4_T3,foraging,focal,2012,exclusion,Estimation
12,25/08/2015,1.088802362,N13,12_N13,12_N13_2015-08-25,1.066,-0.298858422,0.026146584,12_2015-08-25,0.25,T3,12_T3,12_T3_2015-08-25,1,0.669809191,0.52331219,12_2015-08-25_N13_T3,foraging,focal,2015,exclusion,Estimation
12,25/08/2015,1.233955694,N3,12_N3,12_N3_2015-08-25,99.994,1.792672664,1.034999864,12_2015-08-25,1,T3,12_T3,12_T3_2015-08-25,1,0.669809191,0.52331219,12_2015-08-25_N3_T3,foraging,focal,2015,exclusion,Estimation
12,25/08/2015,0.85,N4,12_N4,12_N4_2015-08-25,246.121,0,0,12_2015-08-25,1,T3,12_T3,12_T3_2015-08-25,1,0.669809191,0.52331219,12_2015-08-25_N4_T3,foraging,focal,2015,exclusion,Estimation
12,22/08/2016,1.233955694,N3,12_N3,12_N3_2016-08-22,196.482,1.792672664,1.034999864,12_2016-08-22,0.25,T3,12_T3,12_T3_2016-08-22,1,0.669809191,0.52331219,12_2016-08-22_N3_T3,foraging,focal,2016,exclusion,Estimation
12,22/08/2016,0.85,N4,12_N4,12_N4_2016-08-22,158.156,0,0,12_2016-08-22,0.5,T3,12_T3,12_T3_2016-08-22,1,0.669809191,0.52331219,12_2016-08-22_N4_T3,foraging,focal,2016,exclusion,Estimation
12,28/08/2013,1.233955694,N3,12_N3,12_N3_2013-08-28,292.205,1.792672664,1.034999864,12_2013-08-28,0.167,T3,12_T3,12_T3_2013-08-28,1,0.669809191,0.52331219,12_2013-08-28_N3_T3,foraging,focal,2013,exclusion,Estimation
12,28/08/2013,0.85,N4,12_N4,12_N4_2013-08-28,87.252,0,0,12_2013-08-28,0.111,T3,12_T3,12_T3_2013-08-28,1,0.669809191,0.52331219,12_2013-08-28_N4_T3,foraging,focal,2013,exclusion,Estimation
12,25/08/2014,1.233955694,N3,12_N3,12_N3_2014-08-25,51.088,1.792672664,1.034999864,12_2014-08-25,0.083,T3,12_T3,12_T3_2014-08-25,1,0.669809191,0.52331219,12_2014-08-25_N3_T3,foraging,focal,2014,exclusion,Estimation
12,25/08/2014,0.85,N4,12_N4,12_N4_2014-08-25,71.04,0,0,12_2014-08-25,1,T3,12_T3,12_T3_2014-08-25,1,0.669809191,0.52331219,12_2014-08-25_N4_T3,foraging,focal,2014,exclusion,Estimation
12,12/06/2018,0.85,N4,12_N4,12_N4_2018-06-12,176.6294046,0,0,12_2018-06-12,1,T3,12_T3,12_T3_2018-06-12,1,0.669809191,0.52331219,12_2018-06-12_N4_T3,foraging,focal,2018,exclusion,Empirical exclusion
12,27/06/2019,0.85,N4,12_N4,12_N4_2019-06-27,809.8753952,0,0,12_2019-06-27,1,T3,12_T3,12_T3_2019-06-27,1,0.669809191,0.52331219,12_2019-06-27_N4_T3,foraging,focal,2019,exclusion,Empirical exclusion
12,13/08/2020,5.25646572,N14,12_N14,12_N14_2020-08-13,563.2962618,-4.48001839,1.576738864,12_2020-08-13,0.025,T3,12_T3,12_T3_2020-08-13,1,0.669809191,0.52331219,12_2020-08-13_N14_T3,foraging,focal,2020,exclusion,Empirical exclusion
12,26/07/2012,8.720000004,N5,12_N5,12_N5_2012-07-26,184.308,-0.475737539,-6.803386935,12_2012-07-26,0.5,T4,12_T4,12_T4_2012-07-26,1,-6.080843308,-13.48329632,12_2012-07-26_N5_T4,foraging,regular,2012,exclusion,Estimation
12,25/08/2015,8.720000004,N5,12_N5,12_N5_2015-08-25,180.462,-0.475737539,-6.803386935,12_2015-08-25,0.067,T4,12_T4,12_T4_2015-08-25,1,-6.080843308,-13.48329632,12_2015-08-25_N5_T4,foraging,regular,2015,exclusion,Estimation
12,22/08/2016,8.720000004,N5,12_N5,12_N5_2016-08-22,207.816,-0.475737539,-6.803386935,12_2016-08-22,0.056,T4,12_T4,12_T4_2016-08-22,1,-6.080843308,-13.48329632,12_2016-08-22_N5_T4,foraging,regular,2016,exclusion,Estimation
12,28/08/2013,8.720000004,N5,12_N5,12_N5_2013-08-28,230.906,-0.475737539,-6.803386935,12_2013-08-28,0.333,T4,12_T4,12_T4_2013-08-28,1,-6.080843308,-13.48329632,12_2013-08-28_N5_T4,foraging,regular,2013,exclusion,Estimation
12,25/08/2014,8.720000004,N5,12_N5,12_N5_2014-08-25,51.088,-0.475737539,-6.803386935,12_2014-08-25,0.5,T4,12_T4,12_T4_2014-08-25,1,-6.080843308,-13.48329632,12_2014-08-25_N5_T4,foraging,regular,2014,exclusion,Estimation
12,22/08/2017,8.720000004,N5,12_N5,12_N5_2017-08-22,176.95,-0.475737539,-6.803386935,12_2017-08-22,0.2,T4,12_T4,12_T4_2017-08-22,1,-6.080843308,-13.48329632,12_2017-08-22_N5_T4,foraging,regular,2017,exclusion,Empirical exclusion
12,12/06/2018,8.720000004,N5,12_N5,12_N5_2018-06-12,158.6381257,-0.475737539,-6.803386935,12_2018-06-12,0.333,T4,12_T4,12_T4_2018-06-12,1,-6.080843308,-13.48329632,12_2018-06-12_N5_T4,foraging,regular,2018,exclusion,Empirical exclusion
12,27/06/2019,8.720000004,N5,12_N5,12_N5_2019-06-27,281.6140015,-0.475737539,-6.803386935,12_2019-06-27,0.05,T4,12_T4,12_T4_2019-06-27,1,-6.080843308,-13.48329632,12_2019-06-27_N5_T4,foraging,regular,2019,exclusion,Empirical exclusion
12,13/08/2020,15.14487703,N14,12_N14,12_N14_2020-08-13,563.2962618,-4.48001839,1.576738864,12_2020-08-13,0.2,T4,12_T4,12_T4_2020-08-13,1,-6.080843308,-13.48329632,12_2020-08-13_N14_T4,foraging,regular,2020,exclusion,Empirical exclusion
